facility_id,industry,product,process,machinery,scale,units_per_month,location_city,location_state,location_lat,location_lng,waste_streams,num_waste_types
FAC_00731,food_processing,snacks,mixing,packaging_line,large,62062,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 134.68, ""quantity_max_tons"": 186.87, ""contamination_pct"": 12.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 85.87, ""quantity_max_tons"": 104.24, ""contamination_pct"": 4.9, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 288.79, ""quantity_max_tons"": 351.6, ""contamination_pct"": 13.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00732,food_processing,frozen_goods,freezing,packaging_line,small,150,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 6.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.02, ""contamination_pct"": 4.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.05, ""contamination_pct"": 27.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00733,chemical,industrial_chemicals,distillation,reactor,small,747,Pune,Maharashtra,18.52,73.85,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 0.05, ""quantity_max_tons"": 0.06, ""contamination_pct"": 27.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 10.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00734,food_processing,beverages,sterilization,mixer,large,50181,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 98.29, ""quantity_max_tons"": 147.76, ""contamination_pct"": 14.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 48.31, ""quantity_max_tons"": 74.89, ""contamination_pct"": 7.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 69.91, ""quantity_max_tons"": 98.07, ""contamination_pct"": 7.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00735,metalworking,metal_fixtures,drilling,drill_press,medium,4510,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.43, ""quantity_max_tons"": 0.58, ""contamination_pct"": 22.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 0.55, ""quantity_max_tons"": 0.87, ""contamination_pct"": 24.7, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00736,electronics,connectors,testing,reflow_oven,large,21688,Delhi,Delhi,28.61,77.21,"[{""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 7.38, ""quantity_max_tons"": 9.91, ""contamination_pct"": 12.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 16.34, ""quantity_max_tons"": 20.07, ""contamination_pct"": 9.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00737,food_processing,snacks,mixing,industrial_oven,medium,4169,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 2.03, ""quantity_max_tons"": 2.77, ""contamination_pct"": 8.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 1.41, ""quantity_max_tons"": 1.9, ""contamination_pct"": 2.2, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 5.21, ""quantity_max_tons"": 5.56, ""contamination_pct"": 16.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00738,food_processing,packaged_foods,packaging,mixer,small,525,Delhi,Delhi,28.61,77.21,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 0.05, ""quantity_max_tons"": 0.06, ""contamination_pct"": 12.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.04, ""contamination_pct"": 7.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00739,electronics,semiconductors,testing,wave_solder,small,244,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""pcb_scrap"", ""category"": ""electronic"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 5.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 3.1, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00740,chemical,coatings,filtration,filter_press,small,556,Jaipur,Rajasthan,26.91,75.79,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.05, ""contamination_pct"": 12.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 21.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.02, ""contamination_pct"": 10.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00741,electronics,connectors,testing,reflow_oven,small,568,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""pcb_scrap"", ""category"": ""electronic"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 6.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 3.5, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 2.2, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00742,textiles,industrial_textiles,cutting,dyeing_machine,small,933,Delhi,Delhi,28.61,77.21,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 0.12, ""quantity_max_tons"": 0.16, ""contamination_pct"": 4.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 2.7, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.17, ""quantity_max_tons"": 0.21, ""contamination_pct"": 29.3, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.06, ""contamination_pct"": 12.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00743,textiles,garments,cutting,heat_press,large,81805,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 233.7, ""quantity_max_tons"": 314.49, ""contamination_pct"": 4.5, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 315.53, ""quantity_max_tons"": 371.52, ""contamination_pct"": 22.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 71.9, ""quantity_max_tons"": 98.33, ""contamination_pct"": 5.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00744,electronics,semiconductors,wave_soldering,reflow_oven,medium,5505,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""pcb_scrap"", ""category"": ""electronic"", ""quantity_min_tons"": 1.35, ""quantity_max_tons"": 1.61, ""contamination_pct"": 6.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 0.52, ""quantity_max_tons"": 0.69, ""contamination_pct"": 14.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 0.79, ""quantity_max_tons"": 0.89, ""contamination_pct"": 4.7, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 1.04, ""quantity_max_tons"": 1.16, ""contamination_pct"": 8.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00745,automotive,electrical_systems,welding,welding_robot,medium,6306,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""metal_scrap_steel"", ""category"": ""metal"", ""quantity_min_tons"": 4.64, ""quantity_max_tons"": 5.36, ""contamination_pct"": 2.0, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 2.44, ""quantity_max_tons"": 2.65, ""contamination_pct"": 2.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.61, ""quantity_max_tons"": 0.66, ""contamination_pct"": 14.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.3, ""quantity_max_tons"": 0.34, ""contamination_pct"": 20.6, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 0.8, ""quantity_max_tons"": 1.2, ""contamination_pct"": 28.0, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",5
FAC_00746,textiles,industrial_textiles,dyeing,loom,small,892,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 0.12, ""quantity_max_tons"": 0.16, ""contamination_pct"": 1.7, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.06, ""contamination_pct"": 10.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00747,metalworking,custom_parts,grinding,drill_press,small,558,Kolkata,West Bengal,22.57,88.36,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 0.09, ""quantity_max_tons"": 0.12, ""contamination_pct"": 2.6, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 8.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 14.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 33.0, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00748,textiles,industrial_textiles,dyeing,sewing_machine,large,34656,Delhi,Delhi,28.61,77.21,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 97.73, ""quantity_max_tons"": 130.15, ""contamination_pct"": 1.4, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 19.38, ""quantity_max_tons"": 23.69, ""contamination_pct"": 2.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 32.32, ""quantity_max_tons"": 36.51, ""contamination_pct"": 13.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00749,textiles,industrial_textiles,weaving,cutting_table,small,143,Pune,Maharashtra,18.52,73.85,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 4.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 0.0, ""quantity_max_tons"": 0.0, ""contamination_pct"": 2.4, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.04, ""contamination_pct"": 24.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 12.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00750,chemical,coatings,mixing,filling_machine,small,642,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.05, ""contamination_pct"": 26.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",1
FAC_00751,food_processing,frozen_goods,sterilization,mixer,small,263,Kolkata,West Bengal,22.57,88.36,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.03, ""contamination_pct"": 6.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 8.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 4.7, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.06, ""quantity_max_tons"": 0.08, ""contamination_pct"": 21.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00752,textiles,home_textiles,finishing,sewing_machine,medium,1028,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 0.14, ""quantity_max_tons"": 0.17, ""contamination_pct"": 2.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.84, ""quantity_max_tons"": 1.22, ""contamination_pct"": 35.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 0.24, ""quantity_max_tons"": 0.27, ""contamination_pct"": 14.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00753,chemical,coatings,mixing,mixer,large,96349,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 131.89, ""quantity_max_tons"": 187.02, ""contamination_pct"": 29.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 107.39, ""quantity_max_tons"": 137.34, ""contamination_pct"": 32.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 50.83, ""quantity_max_tons"": 61.12, ""contamination_pct"": 10.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00754,food_processing,snacks,mixing,autoclave,small,986,Pune,Maharashtra,18.52,73.85,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 0.11, ""quantity_max_tons"": 0.12, ""contamination_pct"": 8.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 0.05, ""quantity_max_tons"": 0.08, ""contamination_pct"": 5.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 0.06, ""quantity_max_tons"": 0.09, ""contamination_pct"": 6.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00755,chemical,industrial_chemicals,packaging,mixer,large,86505,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 137.11, ""quantity_max_tons"": 164.94, ""contamination_pct"": 13.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 84.65, ""quantity_max_tons"": 127.86, ""contamination_pct"": 17.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 58.94, ""quantity_max_tons"": 82.03, ""contamination_pct"": 41.7, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 45.2, ""quantity_max_tons"": 62.83, ""contamination_pct"": 13.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00756,food_processing,packaged_foods,cooking,industrial_oven,medium,3962,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 2.1, ""quantity_max_tons"": 3.08, ""contamination_pct"": 15.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",1
FAC_00757,textiles,fabric,dyeing,loom,small,171,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.04, ""contamination_pct"": 20.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 5.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00758,automotive,electrical_systems,welding,press,large,87463,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""metal_scrap_steel"", ""category"": ""metal"", ""quantity_min_tons"": 256.67, ""quantity_max_tons"": 323.39, ""contamination_pct"": 2.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 114.67, ""quantity_max_tons"": 179.81, ""contamination_pct"": 2.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 29.41, ""quantity_max_tons"": 41.5, ""contamination_pct"": 8.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 14.27, ""quantity_max_tons"": 22.45, ""contamination_pct"": 23.7, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",4
FAC_00759,food_processing,beverages,mixing,industrial_oven,large,81343,Delhi,Delhi,28.61,77.21,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 190.4, ""quantity_max_tons"": 249.47, ""contamination_pct"": 19.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 88.04, ""quantity_max_tons"": 110.36, ""contamination_pct"": 6.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00760,textiles,industrial_textiles,cutting,dyeing_machine,large,67749,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 180.49, ""quantity_max_tons"": 244.66, ""contamination_pct"": 1.9, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 32.89, ""quantity_max_tons"": 41.42, ""contamination_pct"": 1.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 237.44, ""quantity_max_tons"": 319.86, ""contamination_pct"": 39.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 63.75, ""quantity_max_tons"": 68.5, ""contamination_pct"": 8.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00761,metalworking,structural_steel,cutting,plasma_cutter,large,71548,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 247.58, ""quantity_max_tons"": 260.92, ""contamination_pct"": 3.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 26.42, ""quantity_max_tons"": 36.94, ""contamination_pct"": 22.7, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 42.41, ""quantity_max_tons"": 46.35, ""contamination_pct"": 25.0, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00762,electronics,displays,testing,aoi_machine,large,12498,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 4.97, ""quantity_max_tons"": 6.47, ""contamination_pct"": 8.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 8.9, ""quantity_max_tons"": 10.84, ""contamination_pct"": 5.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00763,chemical,coatings,distillation,mixer,small,228,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.02, ""contamination_pct"": 20.3, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 37.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 9.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00764,automotive,transmissions,stamping,spray_booth,large,57099,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""metal_scrap_steel"", ""category"": ""metal"", ""quantity_min_tons"": 161.99, ""quantity_max_tons"": 201.05, ""contamination_pct"": 1.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 22.1, ""quantity_max_tons"": 29.59, ""contamination_pct"": 5.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00765,automotive,engine_components,assembly,welding_robot,large,97968,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 133.92, ""quantity_max_tons"": 191.68, ""contamination_pct"": 2.6, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 15.76, ""quantity_max_tons"": 25.35, ""contamination_pct"": 20.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 54.69, ""quantity_max_tons"": 64.31, ""contamination_pct"": 21.0, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",3
